strain	id	culture_year	edited	allele	condition	transcript	tpm
JU2106	GZ_B5_B8	2017	FALSE	ALT	JU2106	Y59H11AR.6	2.79920190967483
JU2106	GZr_B3_B5	2017	FALSE	ALT	JU2106	Y59H11AR.6	1.56236281126437
JU2141	GZ_B10_A6_ECA3100	2022	TRUE	ALT	JU2141_edits	Y59H11AR.6	7.47493591161105
JU2141	GZ_B10_B8_ECA3099	2022	TRUE	ALT	JU2141_edits	Y59H11AR.6	8.42073419803515
JU2141	GZ_B10_B9_ECA3100	2022	TRUE	ALT	JU2141_edits	Y59H11AR.6	15.00280460187
JU2141	GZ_B10_C5	2022	FALSE	REF	JU2141	Y59H11AR.6	20.006812667131
JU2141	GZ_B10_D2_ECA3099	2022	TRUE	ALT	JU2141_edits	Y59H11AR.6	10.9095704489328
JU2141	GZ_B10_D8	2022	FALSE	REF	JU2141	Y59H11AR.6	10.9871219697261
JU2141	GZ_B10_E5_ECA3099	2022	TRUE	ALT	JU2141_edits	Y59H11AR.6	18.4288573902204
JU2141	GZ_B10_E6_ECA3100	2022	TRUE	ALT	JU2141_edits	Y59H11AR.6	9.43515675850544
JU2141	GZ_B10_G5	2022	FALSE	REF	JU2141	Y59H11AR.6	21.3995409533374
JU2141	GZ_B10_H2_ECA3099	2022	TRUE	ALT	JU2141_edits	Y59H11AR.6	13.7648733597616
JU2141	GZ_B10_H3_ECA3100	2022	TRUE	ALT	JU2141_edits	Y59H11AR.6	11.2090855106836
JU2141	GZ_B10_H8	2022	FALSE	REF	JU2141	Y59H11AR.6	12.4393520373775
JU2141	GZ_B2_A7	2017	FALSE	REF	JU2141	Y59H11AR.6	24.5493098013275
JU2141	GZ_B4_I1	2017	FALSE	REF	JU2141	Y59H11AR.6	10.6904237505366
JU2141	GZr_B2_D8	2017	FALSE	REF	JU2141	Y59H11AR.6	11.2687051345683
JU3144	GZ_B10_A2_ECA3096	2022	TRUE	ALT	JU3144_edits	Y59H11AR.6	28.4226553838356
JU3144	GZ_B10_A3_ECA3097	2022	TRUE	ALT	JU3144_edits	Y59H11AR.6	51.8585530587036
JU3144	GZ_B10_B5_ECA3096	2022	TRUE	ALT	JU3144_edits	Y59H11AR.6	12.1420888272725
JU3144	GZ_B10_C6	2022	FALSE	REF	JU3144	Y59H11AR.6	17.101211872711
JU3144	GZ_B10_C8_ECA3096	2022	TRUE	ALT	JU3144_edits	Y59H11AR.6	11.7132218934549
JU3144	GZ_B10_C9_ECA3097	2022	TRUE	ALT	JU3144_edits	Y59H11AR.6	14.3666678463892
JU3144	GZ_B10_D9	2022	FALSE	REF	JU3144	Y59H11AR.6	18.7968089642331
JU3144	GZ_B10_F3	2022	FALSE	REF	JU3144	Y59H11AR.6	21.0946879492183
JU3144	GZ_B10_F6_ECA3097	2022	TRUE	ALT	JU3144_edits	Y59H11AR.6	16.751797085768
JU3144	GZ_B10_G6	2022	FALSE	REF	JU3144	Y59H11AR.6	20.6145588661746
JU3144	GZ_B10_G8_ECA3096	2022	TRUE	ALT	JU3144_edits	Y59H11AR.6	15.5100754792518
JU3144	GZ_B10_G9_ECA3097	2022	TRUE	ALT	JU3144_edits	Y59H11AR.6	25.385952083093
JU3144	GZ_B10_H9	2022	FALSE	REF	JU3144	Y59H11AR.6	43.8137607640008
JU3144	GZ_B2_F6	2017	FALSE	REF	JU3144	Y59H11AR.6	17.3472788841072
JU3144	GZ_B5_A2	2017	FALSE	REF	JU3144	Y59H11AR.6	20.4341250836992
JU642	GZ_B10_A9	2022	FALSE	ALT	JU642	Y59H11AR.6	10.814070054227
JU642	GZ_B10_C1_ECA3101	2022	TRUE	REF	JU642_edits	Y59H11AR.6	2.5065916982841
JU642	GZ_B10_C2_ECA3102	2022	TRUE	REF	JU642_edits	Y59H11AR.6	4.08702107787723
JU642	GZ_B10_C3	2022	FALSE	ALT	JU642	Y59H11AR.6	3.70858868655378
JU642	GZ_B10_D4_ECA3101	2022	TRUE	REF	JU642_edits	Y59H11AR.6	3.23420140067694
JU642	GZ_B10_D5_ECA3102	2022	TRUE	REF	JU642_edits	Y59H11AR.6	6.28004923187459
JU642	GZ_B10_E8_ECA3102	2022	TRUE	REF	JU642_edits	Y59H11AR.6	10.79556531103
JU642	GZ_B10_E9	2022	FALSE	ALT	JU642	Y59H11AR.6	2.59466130962468
JU642	GZ_B10_G1_ECA3101	2022	TRUE	REF	JU642_edits	Y59H11AR.6	3.14994096687016
JU642	GZ_B10_G2_ECA3102	2022	TRUE	REF	JU642_edits	Y59H11AR.6	3.88565692712079
JU642	GZ_B10_G3	2022	FALSE	ALT	JU642	Y59H11AR.6	5.09472232237188
JU642	GZ_B10_H4_ECA3101	2022	TRUE	REF	JU642_edits	Y59H11AR.6	3.08076648291711
JU642	GZ_B10_H5_ECA3102	2022	TRUE	REF	JU642_edits	Y59H11AR.6	2.68257234176727
JU642	GZ_B10_H6	2022	FALSE	ALT	JU642	Y59H11AR.6	3.29894820442464
JU642	GZ_B7_A6	2017	FALSE	ALT	JU642	Y59H11AR.6	4.75172396891206
JU642	GZ_B7_D2	2017	FALSE	ALT	JU642	Y59H11AR.6	4.59956992552209
JU642	GZr_B5_I2	2017	FALSE	ALT	JU642	Y59H11AR.6	2.0235161179658
JU2106	GZ_B10_A1_ECA3095	2022	TRUE	REF	JU2106_edits	Y73B6BL.288.1	5.62257081353895
JU2106	GZ_B10_A4_ECA3098	2022	TRUE	REF	JU2106_edits	Y73B6BL.288.1	5.12217035087413
JU2106	GZ_B10_B4_ECA3095	2022	TRUE	REF	JU2106_edits	Y73B6BL.288.1	4.2619459352724
JU2106	GZ_B10_B7_ECA3098	2022	TRUE	REF	JU2106_edits	Y73B6BL.288.1	4.89159900808547
JU2106	GZ_B10_C7_ECA3095	2022	TRUE	REF	JU2106_edits	Y73B6BL.288.1	2.94644260956933
JU2106	GZ_B10_D1_ECA3098	2022	TRUE	REF	JU2106_edits	Y73B6BL.288.1	4.57846863001001
JU2106	GZ_B10_D7	2022	FALSE	ALT	JU2106	Y73B6BL.288.1	3.50913730012583
JU2106	GZ_B10_E1_ECA3095	2022	TRUE	REF	JU2106_edits	Y73B6BL.288.1	3.99611548933721
JU2106	GZ_B10_E4_ECA3098	2022	TRUE	REF	JU2106_edits	Y73B6BL.288.1	4.60060844966102
JU2106	GZ_B10_F1	2022	FALSE	ALT	JU2106	Y73B6BL.288.1	3.62868155640872
JU2106	GZ_B10_F4_ECA3095	2022	TRUE	REF	JU2106_edits	Y73B6BL.288.1	3.28411997866319
JU2106	GZ_B10_F7_ECA3098	2022	TRUE	REF	JU2106_edits	Y73B6BL.288.1	4.06711377536027
JU2106	GZ_B10_G4	2022	FALSE	ALT	JU2106	Y73B6BL.288.1	3.15771686250445
JU2106	GZ_B10_H1_ECA3098	2022	TRUE	REF	JU2106_edits	Y73B6BL.288.1	3.96612598620537
JU2106	GZ_B10_H7	2022	FALSE	ALT	JU2106	Y73B6BL.288.1	3.70886736078697
JU2106	GZ_B3_D9	2017	FALSE	ALT	JU2106	Y73B6BL.288.1	3.05368881105608
JU2106	GZ_B5_B8	2017	FALSE	ALT	JU2106	Y73B6BL.288.1	3.88408205429156
JU2106	GZr_B3_B5	2017	FALSE	ALT	JU2106	Y73B6BL.288.1	6.2406894876989
JU2141	GZ_B10_A6_ECA3100	2022	TRUE	ALT	JU2141_edits	Y73B6BL.288.1	4.92874819155145
JU2141	GZ_B10_B8_ECA3099	2022	TRUE	ALT	JU2141_edits	Y73B6BL.288.1	4.56517525200905
JU2141	GZ_B10_B9_ECA3100	2022	TRUE	ALT	JU2141_edits	Y73B6BL.288.1	4.13109062889153
JU2141	GZ_B10_C5	2022	FALSE	REF	JU2141	Y73B6BL.288.1	4.40247395816007
JU2141	GZ_B10_D2_ECA3099	2022	TRUE	ALT	JU2141_edits	Y73B6BL.288.1	3.09364374043619
JU2141	GZ_B10_D8	2022	FALSE	REF	JU2141	Y73B6BL.288.1	3.89135380806053
JU2141	GZ_B10_E5_ECA3099	2022	TRUE	ALT	JU2141_edits	Y73B6BL.288.1	3.83503377123097
JU2141	GZ_B10_E6_ECA3100	2022	TRUE	ALT	JU2141_edits	Y73B6BL.288.1	3.60909109178604
JU2141	GZ_B10_G5	2022	FALSE	REF	JU2141	Y73B6BL.288.1	4.29586616363316
JU2141	GZ_B10_H2_ECA3099	2022	TRUE	ALT	JU2141_edits	Y73B6BL.288.1	4.3084554261648
JU2141	GZ_B10_H3_ECA3100	2022	TRUE	ALT	JU2141_edits	Y73B6BL.288.1	3.48464877214536
JU2141	GZ_B10_H8	2022	FALSE	REF	JU2141	Y73B6BL.288.1	3.46759403381424
JU2141	GZ_B2_A7	2017	FALSE	REF	JU2141	Y73B6BL.288.1	3.61454912124002
JU2141	GZ_B4_I1	2017	FALSE	REF	JU2141	Y73B6BL.288.1	3.63104142620688
JU2141	GZr_B2_D8	2017	FALSE	REF	JU2141	Y73B6BL.288.1	3.93819714710042
JU3144	GZ_B10_A2_ECA3096	2022	TRUE	ALT	JU3144_edits	Y73B6BL.288.1	5.34542377219918
JU3144	GZ_B10_A3_ECA3097	2022	TRUE	ALT	JU3144_edits	Y73B6BL.288.1	5.10273363765822
JU3144	GZ_B10_B5_ECA3096	2022	TRUE	ALT	JU3144_edits	Y73B6BL.288.1	5.03071029302086
JU3144	GZ_B10_C6	2022	FALSE	REF	JU3144	Y73B6BL.288.1	6.07384800018736
JU3144	GZ_B10_C8_ECA3096	2022	TRUE	ALT	JU3144_edits	Y73B6BL.288.1	4.34068214687897
JU3144	GZ_B10_C9_ECA3097	2022	TRUE	ALT	JU3144_edits	Y73B6BL.288.1	4.91063577987732
JU3144	GZ_B10_D9	2022	FALSE	REF	JU3144	Y73B6BL.288.1	4.62992570025132
JU3144	GZ_B10_F3	2022	FALSE	REF	JU3144	Y73B6BL.288.1	4.33255590590012
JU3144	GZ_B10_F6_ECA3097	2022	TRUE	ALT	JU3144_edits	Y73B6BL.288.1	5.44105678980868
JU3144	GZ_B10_G6	2022	FALSE	REF	JU3144	Y73B6BL.288.1	5.39679779882478
JU3144	GZ_B10_G8_ECA3096	2022	TRUE	ALT	JU3144_edits	Y73B6BL.288.1	6.12340180490409
JU3144	GZ_B10_G9_ECA3097	2022	TRUE	ALT	JU3144_edits	Y73B6BL.288.1	4.88278841620038
JU3144	GZ_B10_H9	2022	FALSE	REF	JU3144	Y73B6BL.288.1	9.7895476341585
JU3144	GZ_B2_F6	2017	FALSE	REF	JU3144	Y73B6BL.288.1	4.39239340312159
JU3144	GZ_B5_A2	2017	FALSE	REF	JU3144	Y73B6BL.288.1	3.83703943783789
JU642	GZ_B10_A9	2022	FALSE	ALT	JU642	Y73B6BL.288.1	5.27728323582265
JU642	GZ_B10_C1_ECA3101	2022	TRUE	REF	JU642_edits	Y73B6BL.288.1	4.35299341150224
JU642	GZ_B10_C2_ECA3102	2022	TRUE	REF	JU642_edits	Y73B6BL.288.1	4.04418910532575
JU642	GZ_B10_C3	2022	FALSE	ALT	JU642	Y73B6BL.288.1	4.83929484719532
JU642	GZ_B10_D4_ECA3101	2022	TRUE	REF	JU642_edits	Y73B6BL.288.1	3.87786521423452
JU642	GZ_B10_D5_ECA3102	2022	TRUE	REF	JU642_edits	Y73B6BL.288.1	4.91075738440743
JU642	GZ_B10_E8_ECA3102	2022	TRUE	REF	JU642_edits	Y73B6BL.288.1	4.51072967895094
JU642	GZ_B10_E9	2022	FALSE	ALT	JU642	Y73B6BL.288.1	3.64185004282847
JU642	GZ_B10_G1_ECA3101	2022	TRUE	REF	JU642_edits	Y73B6BL.288.1	3.56385651108042
JU642	GZ_B10_G2_ECA3102	2022	TRUE	REF	JU642_edits	Y73B6BL.288.1	3.36149708601042
JU642	GZ_B10_G3	2022	FALSE	ALT	JU642	Y73B6BL.288.1	4.77206107440734
JU642	GZ_B10_H4_ECA3101	2022	TRUE	REF	JU642_edits	Y73B6BL.288.1	2.57883420445597
JU642	GZ_B10_H5_ECA3102	2022	TRUE	REF	JU642_edits	Y73B6BL.288.1	2.76609640258196
JU642	GZ_B10_H6	2022	FALSE	ALT	JU642	Y73B6BL.288.1	3.52771338008257
JU642	GZ_B7_A6	2017	FALSE	ALT	JU642	Y73B6BL.288.1	3.60515281232486
JU642	GZ_B7_D2	2017	FALSE	ALT	JU642	Y73B6BL.288.1	3.01116175343503
JU642	GZr_B5_I2	2017	FALSE	ALT	JU642	Y73B6BL.288.1	4.25374528419023
JU2106	GZ_B10_A1_ECA3095	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.1	0
JU2106	GZ_B10_A4_ECA3098	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.1	0
JU2106	GZ_B10_B4_ECA3095	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.1	0
JU2106	GZ_B10_B7_ECA3098	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.1	0
JU2106	GZ_B10_C7_ECA3095	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.1	0
JU2106	GZ_B10_D1_ECA3098	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.1	0
JU2106	GZ_B10_D7	2022	FALSE	ALT	JU2106	Y82E9BL.18.1	0
JU2106	GZ_B10_E1_ECA3095	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.1	0
JU2106	GZ_B10_E4_ECA3098	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.1	0
JU2106	GZ_B10_F1	2022	FALSE	ALT	JU2106	Y82E9BL.18.1	0
JU2106	GZ_B10_F4_ECA3095	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.1	0
JU2106	GZ_B10_F7_ECA3098	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.1	0
JU2106	GZ_B10_G4	2022	FALSE	ALT	JU2106	Y82E9BL.18.1	0.271460329483791
JU2106	GZ_B10_H1_ECA3098	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.1	0
JU2106	GZ_B10_H7	2022	FALSE	ALT	JU2106	Y82E9BL.18.1	0
JU2106	GZ_B3_D9	2017	FALSE	ALT	JU2106	Y82E9BL.18.1	0
JU2106	GZ_B5_B8	2017	FALSE	ALT	JU2106	Y82E9BL.18.1	0
JU2106	GZr_B3_B5	2017	FALSE	ALT	JU2106	Y82E9BL.18.1	0.016787470028169
JU2141	GZ_B10_A6_ECA3100	2022	TRUE	ALT	JU2141_edits	Y82E9BL.18.1	1.00560260301451
JU2141	GZ_B10_B8_ECA3099	2022	TRUE	ALT	JU2141_edits	Y82E9BL.18.1	0.554810097718372
JU2141	GZ_B10_B9_ECA3100	2022	TRUE	ALT	JU2141_edits	Y82E9BL.18.1	1.013511072495
JU2141	GZ_B10_C5	2022	FALSE	REF	JU2141	Y82E9BL.18.1	2.09701513220982
JU2141	GZ_B10_D2_ECA3099	2022	TRUE	ALT	JU2141_edits	Y82E9BL.18.1	1.29934078248398
JU2141	GZ_B10_D8	2022	FALSE	REF	JU2141	Y82E9BL.18.1	1.47468786027193
JU2141	GZ_B10_E5_ECA3099	2022	TRUE	ALT	JU2141_edits	Y82E9BL.18.1	2.54753851883029
JU2141	GZ_B10_E6_ECA3100	2022	TRUE	ALT	JU2141_edits	Y82E9BL.18.1	1.01579618954376
JU2141	GZ_B10_G5	2022	FALSE	REF	JU2141	Y82E9BL.18.1	1.24240267454318
JU2141	GZ_B10_H2_ECA3099	2022	TRUE	ALT	JU2141_edits	Y82E9BL.18.1	1.6182189104713
JU2141	GZ_B10_H3_ECA3100	2022	TRUE	ALT	JU2141_edits	Y82E9BL.18.1	1.28141377881603
JU2141	GZ_B10_H8	2022	FALSE	REF	JU2141	Y82E9BL.18.1	1.24105098527699
JU2141	GZ_B2_A7	2017	FALSE	REF	JU2141	Y82E9BL.18.1	0
JU2141	GZ_B4_I1	2017	FALSE	REF	JU2141	Y82E9BL.18.1	0.0345225630672898
JU2141	GZr_B2_D8	2017	FALSE	REF	JU2141	Y82E9BL.18.1	0.918709770878301
JU3144	GZ_B10_A2_ECA3096	2022	TRUE	ALT	JU3144_edits	Y82E9BL.18.1	2.89003465198749
JU3144	GZ_B10_A3_ECA3097	2022	TRUE	ALT	JU3144_edits	Y82E9BL.18.1	3.12427717717748
JU3144	GZ_B10_B5_ECA3096	2022	TRUE	ALT	JU3144_edits	Y82E9BL.18.1	1.48054308501965
JU3144	GZ_B10_C6	2022	FALSE	REF	JU3144	Y82E9BL.18.1	1.42439020123539
JU3144	GZ_B10_C8_ECA3096	2022	TRUE	ALT	JU3144_edits	Y82E9BL.18.1	1.70348912468629
JU3144	GZ_B10_C9_ECA3097	2022	TRUE	ALT	JU3144_edits	Y82E9BL.18.1	2.09617569416027
JU3144	GZ_B10_D9	2022	FALSE	REF	JU3144	Y82E9BL.18.1	2.02341302162876
JU3144	GZ_B10_F3	2022	FALSE	REF	JU3144	Y82E9BL.18.1	1.76764461210362
JU3144	GZ_B10_F6_ECA3097	2022	TRUE	ALT	JU3144_edits	Y82E9BL.18.1	1.44863077052316
JU3144	GZ_B10_G6	2022	FALSE	REF	JU3144	Y82E9BL.18.1	1.59326286677282
JU3144	GZ_B10_G8_ECA3096	2022	TRUE	ALT	JU3144_edits	Y82E9BL.18.1	1.44185727004568
JU3144	GZ_B10_G9_ECA3097	2022	TRUE	ALT	JU3144_edits	Y82E9BL.18.1	2.47031519848825
JU3144	GZ_B10_H9	2022	FALSE	REF	JU3144	Y82E9BL.18.1	1.96387452691677
JU3144	GZ_B2_F6	2017	FALSE	REF	JU3144	Y82E9BL.18.1	1.37740043733099
JU3144	GZ_B5_A2	2017	FALSE	REF	JU3144	Y82E9BL.18.1	0.549824412122271
JU642	GZ_B10_A9	2022	FALSE	ALT	JU642	Y82E9BL.18.1	0
JU642	GZ_B10_C1_ECA3101	2022	TRUE	REF	JU642_edits	Y82E9BL.18.1	0
JU642	GZ_B10_C2_ECA3102	2022	TRUE	REF	JU642_edits	Y82E9BL.18.1	0.0906294868507074
JU642	GZ_B10_C3	2022	FALSE	ALT	JU642	Y82E9BL.18.1	0
JU642	GZ_B10_D4_ECA3101	2022	TRUE	REF	JU642_edits	Y82E9BL.18.1	0.0976110945660383
JU642	GZ_B10_D5_ECA3102	2022	TRUE	REF	JU642_edits	Y82E9BL.18.1	0.0334823964783329
JU642	GZ_B10_E8_ECA3102	2022	TRUE	REF	JU642_edits	Y82E9BL.18.1	0.0339327746227688
JU642	GZ_B10_E9	2022	FALSE	ALT	JU642	Y82E9BL.18.1	0
JU642	GZ_B10_G1_ECA3101	2022	TRUE	REF	JU642_edits	Y82E9BL.18.1	0.241223052970833
JU642	GZ_B10_G2_ECA3102	2022	TRUE	REF	JU642_edits	Y82E9BL.18.1	0.0892853112454337
JU642	GZ_B10_G3	2022	FALSE	ALT	JU642	Y82E9BL.18.1	0
JU642	GZ_B10_H4_ECA3101	2022	TRUE	REF	JU642_edits	Y82E9BL.18.1	0
JU642	GZ_B10_H5_ECA3102	2022	TRUE	REF	JU642_edits	Y82E9BL.18.1	0.126666994654499
JU642	GZ_B10_H6	2022	FALSE	ALT	JU642	Y82E9BL.18.1	0
JU642	GZ_B7_A6	2017	FALSE	ALT	JU642	Y82E9BL.18.1	0
JU642	GZ_B7_D2	2017	FALSE	ALT	JU642	Y82E9BL.18.1	0.0141443288655102
JU642	GZr_B5_I2	2017	FALSE	ALT	JU642	Y82E9BL.18.1	0
JU2106	GZ_B10_A1_ECA3095	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.2	0.711068776135826
JU2106	GZ_B10_A4_ECA3098	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.2	0.659785728911128
JU2106	GZ_B10_B4_ECA3095	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.2	0.699873338955332
JU2106	GZ_B10_B7_ECA3098	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.2	0.596773606549581
JU2106	GZ_B10_C7_ECA3095	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.2	1.01926280382346
JU2106	GZ_B10_D1_ECA3098	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.2	1.25584170084179
JU2106	GZ_B10_D7	2022	FALSE	ALT	JU2106	Y82E9BL.18.2	0.864851905101589
JU2106	GZ_B10_E1_ECA3095	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.2	0.695303404383783
JU2106	GZ_B10_E4_ECA3098	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.2	0.363599576891663
JU2106	GZ_B10_F1	2022	FALSE	ALT	JU2106	Y82E9BL.18.2	0.404500484885774
JU2106	GZ_B10_F4_ECA3095	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.2	0.507842122819262
JU2106	GZ_B10_F7_ECA3098	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.2	0.698060755157566
JU2106	GZ_B10_G4	2022	FALSE	ALT	JU2106	Y82E9BL.18.2	0.525208751630723
JU2106	GZ_B10_H1_ECA3098	2022	TRUE	REF	JU2106_edits	Y82E9BL.18.2	0.6502722964046
JU2106	GZ_B10_H7	2022	FALSE	ALT	JU2106	Y82E9BL.18.2	0.550316627426575
JU2106	GZ_B3_D9	2017	FALSE	ALT	JU2106	Y82E9BL.18.2	0.240721907283076
JU2106	GZ_B5_B8	2017	FALSE	ALT	JU2106	Y82E9BL.18.2	0.822879256911895
JU2106	GZr_B3_B5	2017	FALSE	ALT	JU2106	Y82E9BL.18.2	0.278347880182769
JU2141	GZ_B10_A6_ECA3100	2022	TRUE	ALT	JU2141_edits	Y82E9BL.18.2	0.156935142623683
JU2141	GZ_B10_B8_ECA3099	2022	TRUE	ALT	JU2141_edits	Y82E9BL.18.2	0
JU2141	GZ_B10_B9_ECA3100	2022	TRUE	ALT	JU2141_edits	Y82E9BL.18.2	0
JU2141	GZ_B10_C5	2022	FALSE	REF	JU2141	Y82E9BL.18.2	0
JU2141	GZ_B10_D2_ECA3099	2022	TRUE	ALT	JU2141_edits	Y82E9BL.18.2	0.233457498562661
JU2141	GZ_B10_D8	2022	FALSE	REF	JU2141	Y82E9BL.18.2	0
JU2141	GZ_B10_E5_ECA3099	2022	TRUE	ALT	JU2141_edits	Y82E9BL.18.2	0
JU2141	GZ_B10_E6_ECA3100	2022	TRUE	ALT	JU2141_edits	Y82E9BL.18.2	0
JU2141	GZ_B10_G5	2022	FALSE	REF	JU2141	Y82E9BL.18.2	0
JU2141	GZ_B10_H2_ECA3099	2022	TRUE	ALT	JU2141_edits	Y82E9BL.18.2	0
JU2141	GZ_B10_H3_ECA3100	2022	TRUE	ALT	JU2141_edits	Y82E9BL.18.2	0
JU2141	GZ_B10_H8	2022	FALSE	REF	JU2141	Y82E9BL.18.2	0
JU2141	GZ_B2_A7	2017	FALSE	REF	JU2141	Y82E9BL.18.2	1.77657296183524
JU2141	GZ_B4_I1	2017	FALSE	REF	JU2141	Y82E9BL.18.2	0.911049436324252
JU2141	GZr_B2_D8	2017	FALSE	REF	JU2141	Y82E9BL.18.2	0.176539687414181
JU3144	GZ_B10_A2_ECA3096	2022	TRUE	ALT	JU3144_edits	Y82E9BL.18.2	0
JU3144	GZ_B10_A3_ECA3097	2022	TRUE	ALT	JU3144_edits	Y82E9BL.18.2	0
JU3144	GZ_B10_B5_ECA3096	2022	TRUE	ALT	JU3144_edits	Y82E9BL.18.2	0
JU3144	GZ_B10_C6	2022	FALSE	REF	JU3144	Y82E9BL.18.2	0
JU3144	GZ_B10_C8_ECA3096	2022	TRUE	ALT	JU3144_edits	Y82E9BL.18.2	0
JU3144	GZ_B10_C9_ECA3097	2022	TRUE	ALT	JU3144_edits	Y82E9BL.18.2	0
JU3144	GZ_B10_D9	2022	FALSE	REF	JU3144	Y82E9BL.18.2	0
JU3144	GZ_B10_F3	2022	FALSE	REF	JU3144	Y82E9BL.18.2	0
JU3144	GZ_B10_F6_ECA3097	2022	TRUE	ALT	JU3144_edits	Y82E9BL.18.2	0
JU3144	GZ_B10_G6	2022	FALSE	REF	JU3144	Y82E9BL.18.2	0
JU3144	GZ_B10_G8_ECA3096	2022	TRUE	ALT	JU3144_edits	Y82E9BL.18.2	0
JU3144	GZ_B10_G9_ECA3097	2022	TRUE	ALT	JU3144_edits	Y82E9BL.18.2	0
JU3144	GZ_B10_H9	2022	FALSE	REF	JU3144	Y82E9BL.18.2	0
JU3144	GZ_B2_F6	2017	FALSE	REF	JU3144	Y82E9BL.18.2	0
JU3144	GZ_B5_A2	2017	FALSE	REF	JU3144	Y82E9BL.18.2	0.742771415214259
JU642	GZ_B10_A9	2022	FALSE	ALT	JU642	Y82E9BL.18.2	1.05349613506311
JU642	GZ_B10_C1_ECA3101	2022	TRUE	REF	JU642_edits	Y82E9BL.18.2	1.00695361191437
JU642	GZ_B10_C2_ECA3102	2022	TRUE	REF	JU642_edits	Y82E9BL.18.2	1.13473636487378
JU642	GZ_B10_C3	2022	FALSE	ALT	JU642	Y82E9BL.18.2	0.911318817452526
JU642	GZ_B10_D4_ECA3101	2022	TRUE	REF	JU642_edits	Y82E9BL.18.2	0.921980217435249
JU642	GZ_B10_D5_ECA3102	2022	TRUE	REF	JU642_edits	Y82E9BL.18.2	1.48175970605083
JU642	GZ_B10_E8_ECA3102	2022	TRUE	REF	JU642_edits	Y82E9BL.18.2	1.47353848595674
JU642	GZ_B10_E9	2022	FALSE	ALT	JU642	Y82E9BL.18.2	0.692602365583057
JU642	GZ_B10_G1_ECA3101	2022	TRUE	REF	JU642_edits	Y82E9BL.18.2	0.818810692591023
JU642	GZ_B10_G2_ECA3102	2022	TRUE	REF	JU642_edits	Y82E9BL.18.2	0.814810835520419
JU642	GZ_B10_G3	2022	FALSE	ALT	JU642	Y82E9BL.18.2	1.21853140731052
JU642	GZ_B10_H4_ECA3101	2022	TRUE	REF	JU642_edits	Y82E9BL.18.2	0.949396204781936
JU642	GZ_B10_H5_ECA3102	2022	TRUE	REF	JU642_edits	Y82E9BL.18.2	1.12499879596421
JU642	GZ_B10_H6	2022	FALSE	ALT	JU642	Y82E9BL.18.2	1.12603455328033
JU642	GZ_B7_A6	2017	FALSE	ALT	JU642	Y82E9BL.18.2	0.716040202255144
JU642	GZ_B7_D2	2017	FALSE	ALT	JU642	Y82E9BL.18.2	0.653650704448958
JU642	GZr_B5_I2	2017	FALSE	ALT	JU642	Y82E9BL.18.2	0.498484696851545
JU2106	GZ_B10_A1_ECA3095	2022	TRUE	REF	JU2106_edits	ZK795.6	0.219290198101537
JU2106	GZ_B10_A4_ECA3098	2022	TRUE	REF	JU2106_edits	ZK795.6	0
JU2106	GZ_B10_B4_ECA3095	2022	TRUE	REF	JU2106_edits	ZK795.6	0.122989216002548
JU2106	GZ_B10_B7_ECA3098	2022	TRUE	REF	JU2106_edits	ZK795.6	0
JU2106	GZ_B10_C7_ECA3095	2022	TRUE	REF	JU2106_edits	ZK795.6	0
JU2106	GZ_B10_D1_ECA3098	2022	TRUE	REF	JU2106_edits	ZK795.6	0.588922461119664
JU2106	GZ_B10_D7	2022	FALSE	ALT	JU2106	ZK795.6	0
JU2106	GZ_B10_E1_ECA3095	2022	TRUE	REF	JU2106_edits	ZK795.6	0
JU2106	GZ_B10_E4_ECA3098	2022	TRUE	REF	JU2106_edits	ZK795.6	0
JU2106	GZ_B10_F1	2022	FALSE	ALT	JU2106	ZK795.6	0
JU2106	GZ_B10_F4_ECA3095	2022	TRUE	REF	JU2106_edits	ZK795.6	0
JU2106	GZ_B10_F7_ECA3098	2022	TRUE	REF	JU2106_edits	ZK795.6	0
JU2106	GZ_B10_G4	2022	FALSE	ALT	JU2106	ZK795.6	0
JU2106	GZ_B10_H1_ECA3098	2022	TRUE	REF	JU2106_edits	ZK795.6	0.3735967188284
JU2106	GZ_B10_H7	2022	FALSE	ALT	JU2106	ZK795.6	0.372054852488176
