strain	zone	zone_mean	hap_inv	haplotype_2	inversion
JU360	TIR1	135.303885326656	N2-like	AB1	N2-like
JU360	TIR2	132.989034264522	N2-like	AB1	N2-like
JU360	sosi1	173.311763841147	N2-like	AB1	N2-like
JU360	eri6e	188.402548487664	N2-like	AB1	N2-like
JU360	eri6f	101.46986003262	N2-like	AB1	N2-like
JU360	eri6f3utr	102.782483700724	N2-like	AB1	N2-like
JU367	TIR1	129.106181568749	N2-like	AB1	N2-like
JU367	TIR2	140.934139807964	N2-like	AB1	N2-like
JU367	sosi1	163.672643585685	N2-like	AB1	N2-like
JU367	eri6e	174.756732096732	N2-like	AB1	N2-like
JU367	eri6f	108.218025800709	N2-like	AB1	N2-like
JU367	eri6f3utr	82.9408931996559	N2-like	AB1	N2-like
JU3795	TIR1	91.4283685232026	N2-like	AB1	N2-like
JU3795	TIR2	97.3666760981583	N2-like	AB1	N2-like
JU3795	sosi1	111.411749150322	N2-like	AB1	N2-like
JU3795	eri6e	118.086184525445	N2-like	AB1	N2-like
JU3795	eri6f	117.052095124768	N2-like	AB1	N2-like
JU3795	eri6f3utr	113.52208308601	N2-like	AB1	N2-like
JU393	TIR1	103.951905707651	N2-like	AB1	N2-like
JU393	TIR2	127.586990027043	N2-like	AB1	N2-like
JU393	sosi1	177.564600195495	N2-like	AB1	N2-like
JU393	eri6e	156.953190184702	N2-like	AB1	N2-like
JU393	eri6f	124.550761299691	N2-like	AB1	N2-like
JU393	eri6f3utr	93.0437406292248	N2-like	AB1	N2-like
JU394	TIR1	96.1287949469589	N2-like	AB1	N2-like
JU394	TIR2	102.685714199985	N2-like	AB1	N2-like
JU394	sosi1	197.798159858169	N2-like	AB1	N2-like
JU394	eri6e	177.745732069485	N2-like	AB1	N2-like
JU394	eri6f	96.7806948008839	N2-like	AB1	N2-like
JU394	eri6f3utr	81.0117934083785	N2-like	AB1	N2-like
JU397	TIR1	109.455797566716	N2-like	AB1	N2-like
JU397	TIR2	117.45020031119	N2-like	AB1	N2-like
JU397	sosi1	167.183784051619	N2-like	AB1	N2-like
JU397	eri6e	175.097337595722	N2-like	AB1	N2-like
JU397	eri6f	107.913230889305	N2-like	AB1	N2-like
JU397	eri6f3utr	76.9395662983773	N2-like	AB1	N2-like
JU4047	TIR1	113.243868651487	N2-like	AB1	N2-like
JU4047	TIR2	124.233767719053	N2-like	AB1	N2-like
JU4047	sosi1	116.393703861844	N2-like	AB1	N2-like
JU4047	eri6e	104.676543679795	N2-like	AB1	N2-like
JU4047	eri6f	113.242141218052	N2-like	AB1	N2-like
JU4047	eri6f3utr	86.0837471906039	N2-like	AB1	N2-like
JU406	TIR1	140.873768192514	N2-like	AB1	N2-like
JU406	TIR2	142.406492870661	N2-like	AB1	N2-like
JU406	sosi1	135.173955456292	N2-like	AB1	N2-like
JU406	eri6e	150.801593700863	N2-like	AB1	N2-like
JU406	eri6f	126.597211652106	N2-like	AB1	N2-like
JU406	eri6f3utr	108.324766013799	N2-like	AB1	N2-like
JU4073	TIR1	119.052842576495	N2-like	AB1	N2-like
JU4073	TIR2	132.619265348682	N2-like	AB1	N2-like
JU4073	sosi1	96.646731607198	N2-like	AB1	N2-like
JU4073	eri6e	107.919019248505	N2-like	AB1	N2-like
JU4073	eri6f	98.141346506675	N2-like	AB1	N2-like
JU4073	eri6f3utr	85.6286229876792	N2-like	AB1	N2-like
JU4082	TIR1	110.665377456029	N2-like	AB1	N2-like
JU4082	TIR2	98.9470192517481	N2-like	AB1	N2-like
JU4082	sosi1	107.533474592303	N2-like	AB1	N2-like
JU4082	eri6e	92.1783976075738	N2-like	AB1	N2-like
JU4082	eri6f	86.9297107254262	N2-like	AB1	N2-like
JU4082	eri6f3utr	86.8964523565574	N2-like	AB1	N2-like
JU4098	TIR1	113.22358488599	N2-like	AB1	N2-like
JU4098	TIR2	103.657871602481	N2-like	AB1	N2-like
JU4098	sosi1	98.6847261610084	N2-like	AB1	N2-like
JU4098	eri6e	83.0325500816757	N2-like	AB1	N2-like
JU4098	eri6f	121.672491119848	N2-like	AB1	N2-like
JU4098	eri6f3utr	101.868974941322	N2-like	AB1	N2-like
JU4161	TIR1	101.406901546881	JU2526	JU2526	INVsosi-1
JU4161	TIR2	92.7096581410573	JU2526	JU2526	INVsosi-1
JU4161	sosi1	162.49255462245	JU2526	JU2526	INVsosi-1
JU4161	eri6e	122.582232661445	JU2526	JU2526	INVsosi-1
JU4161	eri6f	95.5618832531695	JU2526	JU2526	INVsosi-1
JU4161	eri6f3utr	94.8882842731147	JU2526	JU2526	INVsosi-1
JU440	TIR1	121.233020890615	N2-like	AB1	N2-like
JU440	TIR2	133.83042135286	N2-like	AB1	N2-like
JU440	sosi1	160.906689654124	N2-like	AB1	N2-like
JU440	eri6e	148.241597522144	N2-like	AB1	N2-like
JU440	eri6f	96.1041467464855	N2-like	AB1	N2-like
JU440	eri6f3utr	87.6784940370802	N2-like	AB1	N2-like
JU561	TIR1	119.455820085521	N2-like	AB1	N2-like
JU561	TIR2	140.216557248287	N2-like	AB1	N2-like
JU561	sosi1	162.213428495481	N2-like	AB1	N2-like
JU561	eri6e	159.756222026373	N2-like	AB1	N2-like
JU561	eri6f	105.490946147504	N2-like	AB1	N2-like
JU561	eri6f3utr	85.1480331924883	N2-like	AB1	N2-like
JU642	TIR1	16.488521161825	JU2106	JU2106	ANCeri-7
JU642	TIR2	15.2193546417578	JU2106	JU2106	ANCeri-7
JU642	sosi1	216.264108329504	JU2106	JU2106	ANCeri-7
JU642	eri6e	214.050710128746	JU2106	JU2106	ANCeri-7
JU642	eri6f	121.011382024753	JU2106	JU2106	ANCeri-7
JU642	eri6f3utr	17.6599385527132	JU2106	JU2106	ANCeri-7
JU751	TIR1	123.080973589599	N2-like	AB1	N2-like
JU751	TIR2	157.965953549132	N2-like	AB1	N2-like
JU751	sosi1	151.561816033044	N2-like	AB1	N2-like
JU751	eri6e	151.841423899743	N2-like	AB1	N2-like
JU751	eri6f	124.37606075084	N2-like	AB1	N2-like
JU751	eri6f3utr	81.8449812374668	N2-like	AB1	N2-like
JU774	TIR1	130.095428324591	N2-like	AB1	N2-like
JU774	TIR2	133.585459675662	N2-like	AB1	N2-like
JU774	sosi1	173.646189823557	N2-like	AB1	N2-like
JU774	eri6e	188.551840189214	N2-like	AB1	N2-like
JU774	eri6f	124.533302963321	N2-like	AB1	N2-like
JU774	eri6f3utr	84.7910810620152	N2-like	AB1	N2-like
JU775	TIR1	109.369757929634	N2-like	AB1	N2-like
JU775	TIR2	124.8639854149	N2-like	AB1	N2-like
JU775	sosi1	183.358388944827	N2-like	AB1	N2-like
JU775	eri6e	189.699868079172	N2-like	AB1	N2-like
JU775	eri6f	108.03343429994	N2-like	AB1	N2-like
JU775	eri6f3utr	88.6957121476877	N2-like	AB1	N2-like
JU778	TIR1	132.981044828743	N2-like	AB1	N2-like
JU778	TIR2	158.562059309385	N2-like	AB1	N2-like
JU778	sosi1	179.127322973989	N2-like	AB1	N2-like
JU778	eri6e	166.631888191986	N2-like	AB1	N2-like
JU778	eri6f	109.625075336943	N2-like	AB1	N2-like
JU778	eri6f3utr	83.8030212687485	N2-like	AB1	N2-like
JU782	TIR1	125.761694201854	N2-like	AB1	N2-like
JU782	TIR2	158.862656240025	N2-like	AB1	N2-like
JU782	sosi1	164.857463422603	N2-like	AB1	N2-like
JU782	eri6e	157.862326853858	N2-like	AB1	N2-like
JU782	eri6f	111.107693974753	N2-like	AB1	N2-like
JU782	eri6f3utr	98.5538006676806	N2-like	AB1	N2-like
JU792	TIR1	101.650046421912	N2-like	AB1	N2-like
JU792	TIR2	111.158294809019	N2-like	AB1	N2-like
JU792	sosi1	134.040867939598	N2-like	AB1	N2-like
JU792	eri6e	134.126581064387	N2-like	AB1	N2-like
JU792	eri6f	116.884785604653	N2-like	AB1	N2-like
JU792	eri6f3utr	92.6379978299398	N2-like	AB1	N2-like
JU830	TIR1	124.205394638341	N2-like	AB1	N2-like
JU830	TIR2	155.4529157452	N2-like	AB1	N2-like
JU830	sosi1	192.498085370011	N2-like	AB1	N2-like
JU830	eri6e	194.355684438771	N2-like	AB1	N2-like
JU830	eri6f	114.432232048016	N2-like	AB1	N2-like
JU830	eri6f3utr	76.1933916423712	N2-like	AB1	N2-like
JU847	TIR1	119.02694782599	N2-like	AB1	N2-like
JU847	TIR2	165.449342954638	N2-like	AB1	N2-like
JU847	sosi1	192.357850063537	N2-like	AB1	N2-like
JU847	eri6e	190.414275917581	N2-like	AB1	N2-like
JU847	eri6f	82.1503541816381	N2-like	AB1	N2-like
JU847	eri6f3utr	64.833543641262	N2-like	AB1	N2-like
KR314	TIR1	129.691650746081	N2-like	AB1	N2-like
KR314	TIR2	138.362368340602	N2-like	AB1	N2-like
KR314	sosi1	161.954823131674	N2-like	AB1	N2-like
KR314	eri6e	172.543298286274	N2-like	AB1	N2-like
KR314	eri6f	107.549991208883	N2-like	AB1	N2-like
KR314	eri6f3utr	77.9684133911877	N2-like	AB1	N2-like
LKC34	TIR1	110.31729602936	N2-like	AB1	N2-like
LKC34	TIR2	133.223072109087	N2-like	AB1	N2-like
LKC34	sosi1	200.69178666371	N2-like	AB1	N2-like
LKC34	eri6e	187.403746674239	N2-like	AB1	N2-like
LKC34	eri6f	111.974400875817	N2-like	AB1	N2-like
LKC34	eri6f3utr	65.5170810484925	N2-like	AB1	N2-like
MY10	TIR1	101.050953329415	N2-like	AB1	N2-like
MY10	TIR2	126.746786027504	N2-like	AB1	N2-like
MY10	sosi1	250.752457443723	N2-like	AB1	N2-like
MY10	eri6e	131.240538802831	N2-like	AB1	N2-like
MY10	eri6f	96.3330915868472	N2-like	AB1	N2-like
MY10	eri6f3utr	70.1380991700932	N2-like	AB1	N2-like
MY16	TIR1	103.704034880061	N2-like	AB1	N2-like
MY16	TIR2	131.698821352958	N2-like	AB1	N2-like
MY16	sosi1	196.349541349287	N2-like	AB1	N2-like
MY16	eri6e	182.155932846021	N2-like	AB1	N2-like
MY16	eri6f	104.381271632155	N2-like	AB1	N2-like
MY16	eri6f3utr	86.7030292748887	N2-like	AB1	N2-like
MY18	TIR1	18.0844821237495	JU2106	JU2106	ANCeri-7
MY18	TIR2	27.0565836890994	JU2106	JU2106	ANCeri-7
MY18	sosi1	202.663232233638	JU2106	JU2106	ANCeri-7
MY18	eri6e	201.162080639528	JU2106	JU2106	ANCeri-7
MY18	eri6f	100.054326884856	JU2106	JU2106	ANCeri-7
MY18	eri6f3utr	11.051438204418	JU2106	JU2106	ANCeri-7
MY1	TIR1	86.8694545060457	N2-like	AB1	N2-like
MY1	TIR2	113.305486417802	N2-like	AB1	N2-like
MY1	sosi1	249.745073852862	N2-like	AB1	N2-like
MY1	eri6e	173.135925145057	N2-like	AB1	N2-like
MY1	eri6f	116.012760159836	N2-like	AB1	N2-like
MY1	eri6f3utr	72.9381560186971	N2-like	AB1	N2-like
MY2147	TIR1	105.671246964886	N2-like	AB1	N2-like
MY2147	TIR2	95.4561106045022	N2-like	AB1	N2-like
MY2147	sosi1	146.287969175613	N2-like	AB1	N2-like
MY2147	eri6e	144.572624731513	N2-like	AB1	N2-like
MY2147	eri6f	127.33840817013	N2-like	AB1	N2-like
MY2147	eri6f3utr	91.0199796674766	N2-like	AB1	N2-like
MY2212	TIR1	106.132368097177	N2-like	AB1	N2-like
MY2212	TIR2	120.987013206336	N2-like	AB1	N2-like
MY2212	sosi1	156.665207739911	N2-like	AB1	N2-like
MY2212	eri6e	149.503414724579	N2-like	AB1	N2-like
MY2212	eri6f	98.329290056327	N2-like	AB1	N2-like
MY2212	eri6f3utr	120.893285371703	N2-like	AB1	N2-like
MY23	TIR1	87.1554839232201	N2-like	AB1	N2-like
MY23	TIR2	97.3748149930142	N2-like	AB1	N2-like
MY23	sosi1	230.559247336271	N2-like	AB1	N2-like
MY23	eri6e	218.931942209272	N2-like	AB1	N2-like
MY23	eri6f	117.665471819405	N2-like	AB1	N2-like
MY23	eri6f3utr	66.5679705811536	N2-like	AB1	N2-like
MY2453	TIR1	101.858539775322	N2-like	AB1	N2-like
MY2453	TIR2	98.7049478420529	N2-like	AB1	N2-like
MY2453	sosi1	140.545188967371	N2-like	AB1	N2-like
MY2453	eri6e	133.880761351223	N2-like	AB1	N2-like
MY2453	eri6f	115.112931886306	N2-like	AB1	N2-like
MY2453	eri6f3utr	99.5080528700015	N2-like	AB1	N2-like
MY2530	TIR1	114.121345269773	N2-like	AB1	N2-like
MY2530	TIR2	140.785650181582	N2-like	AB1	N2-like
MY2530	sosi1	162.204504065268	N2-like	AB1	N2-like
MY2530	eri6e	141.873166932248	N2-like	AB1	N2-like
MY2530	eri6f	116.800597224748	N2-like	AB1	N2-like
MY2530	eri6f3utr	99.5791835545712	N2-like	AB1	N2-like
MY2535	TIR1	89.6242499579083	N2-like	AB1	N2-like
MY2535	TIR2	156.872953687835	N2-like	AB1	N2-like
MY2535	sosi1	149.750717901677	N2-like	AB1	N2-like
MY2535	eri6e	148.316683044398	N2-like	AB1	N2-like
MY2535	eri6f	112.455039003254	N2-like	AB1	N2-like
MY2535	eri6f3utr	99.6275219938058	N2-like	AB1	N2-like
MY2573	TIR1	106.475633051069	N2-like	AB1	N2-like
MY2573	TIR2	133.705071637199	N2-like	AB1	N2-like
MY2573	sosi1	150.564204316522	N2-like	AB1	N2-like
MY2573	eri6e	156.256704256337	N2-like	AB1	N2-like
MY2573	eri6f	101.212042370705	N2-like	AB1	N2-like
MY2573	eri6f3utr	122.925811146852	N2-like	AB1	N2-like
MY2585	TIR1	108.239810769485	N2-like	AB1	N2-like
MY2585	TIR2	91.9636996677594	N2-like	AB1	N2-like
MY2585	sosi1	156.580019332297	N2-like	AB1	N2-like
MY2585	eri6e	139.174054794711	N2-like	AB1	N2-like
MY2585	eri6f	125.754118031178	N2-like	AB1	N2-like
MY2585	eri6f3utr	106.464714980395	N2-like	AB1	N2-like
MY2693	TIR1	99.214200187887	N2-like	AB1	N2-like
MY2693	TIR2	108.148731107002	N2-like	AB1	N2-like
MY2693	sosi1	148.199909651311	N2-like	AB1	N2-like
MY2693	eri6e	139.974273648241	N2-like	AB1	N2-like
MY2693	eri6f	115.665991491249	N2-like	AB1	N2-like
MY2693	eri6f3utr	105.325544981123	N2-like	AB1	N2-like
MY2713	TIR1	92.439689404449	JU2526	JU2526	INVsosi-1
MY2713	TIR2	94.4499904136675	JU2526	JU2526	INVsosi-1
MY2713	sosi1	208.260653414165	JU2526	JU2526	INVsosi-1
MY2713	eri6e	141.858971791718	JU2526	JU2526	INVsosi-1
MY2713	eri6f	100.910845221744	JU2526	JU2526	INVsosi-1
MY2713	eri6f3utr	100.257181622761	JU2526	JU2526	INVsosi-1
MY2741	TIR1	111.91590418157	N2-like	AB1	N2-like
MY2741	TIR2	140.786021613908	N2-like	AB1	N2-like
MY2741	sosi1	143.87119902955	N2-like	AB1	N2-like
MY2741	eri6e	140.661961764748	N2-like	AB1	N2-like
MY2741	eri6f	104.034600002599	N2-like	AB1	N2-like
MY2741	eri6f3utr	110.415060248494	N2-like	AB1	N2-like
MY518	TIR1	106.224151916727	N2-like	AB1	N2-like
MY518	TIR2	125.203780981351	N2-like	AB1	N2-like
MY518	sosi1	155.562399411576	N2-like	AB1	N2-like
MY518	eri6e	143.842725802218	N2-like	AB1	N2-like
MY518	eri6f	129.753159586498	N2-like	AB1	N2-like
MY518	eri6f3utr	97.0941713017901	N2-like	AB1	N2-like
MY679	TIR1	104.15554138408	JU2526	JU2526	INVsosi-1
MY679	TIR2	119.274265950413	JU2526	JU2526	INVsosi-1
MY679	sosi1	193.342412181336	JU2526	JU2526	INVsosi-1
MY679	eri6e	116.312251380052	JU2526	JU2526	INVsosi-1
MY679	eri6f	102.762050459705	JU2526	JU2526	INVsosi-1
MY679	eri6f3utr	96.4198742007873	JU2526	JU2526	INVsosi-1
MY772	TIR1	137.649708256448	N2-like	AB1	N2-like
MY772	TIR2	136.684155846015	N2-like	AB1	N2-like
MY772	sosi1	147.388223759826	N2-like	AB1	N2-like
MY772	eri6e	149.831985874848	N2-like	AB1	N2-like
MY772	eri6f	118.978750948802	N2-like	AB1	N2-like
MY772	eri6f3utr	119.373129832457	N2-like	AB1	N2-like
MY795	TIR1	137.220286636182	N2-like	AB1	N2-like
MY795	TIR2	117.42173278946	N2-like	AB1	N2-like
MY795	sosi1	143.094020337833	N2-like	AB1	N2-like
MY795	eri6e	139.258433991436	N2-like	AB1	N2-like
MY795	eri6f	117.86130019768	N2-like	AB1	N2-like
MY795	eri6f3utr	105.030871419611	N2-like	AB1	N2-like
MY920	TIR1	112.986936190369	N2-like	AB1	N2-like
MY920	TIR2	109.88876692535	N2-like	AB1	N2-like
MY920	sosi1	148.522008874725	N2-like	AB1	N2-like
MY920	eri6e	148.791789787793	N2-like	AB1	N2-like
MY920	eri6f	113.444643854241	N2-like	AB1	N2-like
MY920	eri6f3utr	101.266187802355	N2-like	AB1	N2-like
N2	TIR1	100.076476287409	N2-like	AB1	N2-like
N2	TIR2	129.303756645056	N2-like	AB1	N2-like
N2	sosi1	170.125918909996	N2-like	AB1	N2-like
N2	eri6e	178.801472017737	N2-like	AB1	N2-like
N2	eri6f	122.014522761676	N2-like	AB1	N2-like
N2	eri6f3utr	95.1635152798859	N2-like	AB1	N2-like
NIC1049	TIR1	192.328270937172	N2-like	AB1	N2-like
NIC1049	TIR2	175.254028058188	N2-like	AB1	N2-like
NIC1049	sosi1	108.940982694294	N2-like	AB1	N2-like
NIC1049	eri6e	114.71391989783	N2-like	AB1	N2-like
NIC1049	eri6f	96.492077904254	N2-like	AB1	N2-like
NIC1049	eri6f3utr	87.9952507238782	N2-like	AB1	N2-like
NIC1107	TIR1	137.711435029696	N2-like	AB1	N2-like
NIC1107	TIR2	149.183314871343	N2-like	AB1	N2-like
NIC1107	sosi1	115.490573161503	N2-like	AB1	N2-like
NIC1107	eri6e	115.566169515636	N2-like	AB1	N2-like
NIC1107	eri6f	96.3047982281507	N2-like	AB1	N2-like
NIC1107	eri6f3utr	115.173536234049	N2-like	AB1	N2-like
NIC1119	TIR1	104.381390272805	N2-like	AB1	N2-like
NIC1119	TIR2	105.641973492355	N2-like	AB1	N2-like
NIC1119	sosi1	113.05199582863	N2-like	AB1	N2-like
NIC1119	eri6e	86.2496024389951	N2-like	AB1	N2-like
NIC1119	eri6f	82.5946623054737	N2-like	AB1	N2-like
NIC1119	eri6f3utr	111.921876187317	N2-like	AB1	N2-like
NIC166	TIR1	112.963179502067	N2-like	AB1	N2-like
NIC166	TIR2	134.151422426382	N2-like	AB1	N2-like
NIC166	sosi1	207.660962227903	N2-like	AB1	N2-like
NIC166	eri6e	200.689345854979	N2-like	AB1	N2-like
NIC166	eri6f	94.4221137964507	N2-like	AB1	N2-like
NIC166	eri6f3utr	59.910861741401	N2-like	AB1	N2-like
NIC1698	TIR1	94.5608643294075	N2-like	AB1	N2-like
NIC1698	TIR2	110.412191523957	N2-like	AB1	N2-like
NIC1698	sosi1	97.960773473329	N2-like	AB1	N2-like
NIC1698	eri6e	71.2456114037736	N2-like	AB1	N2-like
NIC1698	eri6f	78.4540674567669	N2-like	AB1	N2-like
NIC1698	eri6f3utr	104.189711045951	N2-like	AB1	N2-like
NIC1700	TIR1	98.9014266252784	N2-like	AB1	N2-like
NIC1700	TIR2	114.95895699882	N2-like	AB1	N2-like
NIC1700	sosi1	115.447235447826	N2-like	AB1	N2-like
NIC1700	eri6e	91.6006936430906	N2-like	AB1	N2-like
NIC1700	eri6f	103.459134675518	N2-like	AB1	N2-like
NIC1700	eri6f3utr	84.0042584711269	N2-like	AB1	N2-like
NIC1772	TIR1	118.652813800657	N2-like	AB1	N2-like
NIC1772	TIR2	59.869026815699	N2-like	AB1	N2-like
NIC1772	sosi1	126.501883370954	N2-like	AB1	N2-like
NIC1772	eri6e	135.577092138263	N2-like	AB1	N2-like
NIC1772	eri6f	86.9259575554661	N2-like	AB1	N2-like
NIC1772	eri6f3utr	98.14627656087	N2-like	AB1	N2-like
NIC1773	TIR1	89.4872109035976	N2-like	AB1	N2-like
NIC1773	TIR2	91.2390507781929	N2-like	AB1	N2-like
NIC1773	sosi1	145.774238954956	N2-like	AB1	N2-like
NIC1773	eri6e	132.653725655343	N2-like	AB1	N2-like
NIC1773	eri6f	144.739690187997	N2-like	AB1	N2-like
NIC1773	eri6f3utr	90.6859325472679	N2-like	AB1	N2-like
NIC1775	TIR1	101.396375194726	N2-like	AB1	N2-like
NIC1775	TIR2	87.2079068335107	N2-like	AB1	N2-like
NIC1775	sosi1	120.771493207747	N2-like	AB1	N2-like
NIC1775	eri6e	114.824778219594	N2-like	AB1	N2-like
NIC1775	eri6f	89.2826918234804	N2-like	AB1	N2-like
NIC1775	eri6f3utr	117.263330981169	N2-like	AB1	N2-like
NIC1779	TIR1	84.6864896371705	N2-like	AB1	N2-like
NIC1779	TIR2	97.6769213078475	N2-like	AB1	N2-like
NIC1779	sosi1	126.479936939005	N2-like	AB1	N2-like
NIC1779	eri6e	123.295062337859	N2-like	AB1	N2-like
NIC1779	eri6f	96.7355913214753	N2-like	AB1	N2-like
NIC1779	eri6f3utr	95.9552628119323	N2-like	AB1	N2-like
NIC1780	TIR1	99.2695201786777	N2-like	AB1	N2-like
NIC1780	TIR2	102.192385361485	N2-like	AB1	N2-like
NIC1780	sosi1	116.969128885029	N2-like	AB1	N2-like
NIC1780	eri6e	109.694056452702	N2-like	AB1	N2-like
NIC1780	eri6f	106.617944702908	N2-like	AB1	N2-like
NIC1780	eri6f3utr	102.544082624127	N2-like	AB1	N2-like
NIC1782	TIR1	110.542374460396	N2-like	AB1	N2-like
NIC1782	TIR2	94.0506389018219	N2-like	AB1	N2-like
NIC1782	sosi1	109.780276116427	N2-like	AB1	N2-like
NIC1782	eri6e	113.829806253474	N2-like	AB1	N2-like
NIC1782	eri6f	93.8150625350582	N2-like	AB1	N2-like
NIC1782	eri6f3utr	114.755245506319	N2-like	AB1	N2-like
NIC1783	TIR1	96.7568669842018	N2-like	AB1	N2-like
NIC1783	TIR2	91.9198126922013	N2-like	AB1	N2-like
NIC1783	sosi1	130.523634782015	N2-like	AB1	N2-like
NIC1783	eri6e	127.729589807307	N2-like	AB1	N2-like
NIC1783	eri6f	106.463257105488	N2-like	AB1	N2-like
NIC1783	eri6f3utr	91.8545557387689	N2-like	AB1	N2-like
NIC1785	TIR1	111.452805464495	N2-like	AB1	N2-like
NIC1785	TIR2	105.574556304599	N2-like	AB1	N2-like
NIC1785	sosi1	127.314753382217	N2-like	AB1	N2-like
NIC1785	eri6e	110.407459794628	N2-like	AB1	N2-like
NIC1785	eri6f	106.932211916476	N2-like	AB1	N2-like
NIC1785	eri6f3utr	107.387331388366	N2-like	AB1	N2-like
NIC1786	TIR1	101.828161647479	AB1	AB1	INVsosi-1
NIC1786	TIR2	110.753010514715	AB1	AB1	INVsosi-1
NIC1786	sosi1	112.777829354752	AB1	AB1	INVsosi-1
NIC1786	eri6e	129.584156767342	AB1	AB1	INVsosi-1
NIC1786	eri6f	109.897294651113	AB1	AB1	INVsosi-1
NIC1786	eri6f3utr	79.6243338693387	AB1	AB1	INVsosi-1
NIC1787	TIR1	86.077621199571	N2-like	AB1	N2-like
NIC1787	TIR2	65.7382706493086	N2-like	AB1	N2-like
NIC1787	sosi1	157.987265053373	N2-like	AB1	N2-like
NIC1787	eri6e	152.762329329236	N2-like	AB1	N2-like
NIC1787	eri6f	132.768750418628	N2-like	AB1	N2-like
NIC1787	eri6f3utr	86.743340427764	N2-like	AB1	N2-like
NIC1788	TIR1	88.8985317480968	N2-like	AB1	N2-like
NIC1788	TIR2	102.471947020576	N2-like	AB1	N2-like
NIC1788	sosi1	129.799647229466	N2-like	AB1	N2-like
NIC1788	eri6e	124.961544627658	N2-like	AB1	N2-like
NIC1788	eri6f	113.420451062577	N2-like	AB1	N2-like
NIC1788	eri6f3utr	93.4374396881591	N2-like	AB1	N2-like
NIC1789	TIR1	66.7608081993938	N2-like	AB1	N2-like
NIC1789	TIR2	78.1203715251189	N2-like	AB1	N2-like
NIC1789	sosi1	166.134502756791	N2-like	AB1	N2-like
NIC1789	eri6e	150.797466524304	N2-like	AB1	N2-like
NIC1789	eri6f	125.274486470313	N2-like	AB1	N2-like
NIC1789	eri6f3utr	85.0512457037658	N2-like	AB1	N2-like
NIC1790	TIR1	19.0300298327101	JU2106	JU2106	ANCeri-7
NIC1790	TIR2	23.8603638916011	JU2106	JU2106	ANCeri-7
NIC1790	sosi1	124.829912007093	JU2106	JU2106	ANCeri-7
NIC1790	eri6e	152.792942999678	JU2106	JU2106	ANCeri-7
NIC1790	eri6f	114.040167387152	JU2106	JU2106	ANCeri-7
NIC1790	eri6f3utr	8.9841918565759	JU2106	JU2106	ANCeri-7
NIC1791	TIR1	110.90741583264	N2-like	AB1	N2-like
NIC1791	TIR2	112.121919912616	N2-like	AB1	N2-like
NIC1791	sosi1	112.55071830414	N2-like	AB1	N2-like
NIC1791	eri6e	113.437372384262	N2-like	AB1	N2-like
NIC1791	eri6f	132.673996884184	N2-like	AB1	N2-like
NIC1791	eri6f3utr	92.6432103350476	N2-like	AB1	N2-like
NIC1792	TIR1	90.7329900623939	N2-like	AB1	N2-like
NIC1792	TIR2	87.3188683141753	N2-like	AB1	N2-like
NIC1792	sosi1	109.086869160481	N2-like	AB1	N2-like
NIC1792	eri6e	115.397281229084	N2-like	AB1	N2-like
NIC1792	eri6f	114.539585989128	N2-like	AB1	N2-like
NIC1792	eri6f3utr	103.582124112796	N2-like	AB1	N2-like
NIC1794	TIR1	104.408492340956	N2-like	AB1	N2-like
NIC1794	TIR2	110.82506492486	N2-like	AB1	N2-like
NIC1794	sosi1	122.638456365281	N2-like	AB1	N2-like
NIC1794	eri6e	116.525031238611	N2-like	AB1	N2-like
NIC1794	eri6f	93.8967811108965	N2-like	AB1	N2-like
NIC1794	eri6f3utr	96.7644717008314	N2-like	AB1	N2-like
NIC1796	TIR1	86.4167597945363	N2-like	AB1	N2-like
NIC1796	TIR2	92.137226840805	N2-like	AB1	N2-like
NIC1796	sosi1	124.506111744448	N2-like	AB1	N2-like
NIC1796	eri6e	125.94999166842	N2-like	AB1	N2-like
NIC1796	eri6f	125.946123571536	N2-like	AB1	N2-like
NIC1796	eri6f3utr	107.949712222546	N2-like	AB1	N2-like
NIC1798	TIR1	82.9279596199348	N2-like	AB1	N2-like
NIC1798	TIR2	77.9719929380566	N2-like	AB1	N2-like
NIC1798	sosi1	126.261417354771	N2-like	AB1	N2-like
NIC1798	eri6e	116.05921049308	N2-like	AB1	N2-like
NIC1798	eri6f	111.502068840386	N2-like	AB1	N2-like
NIC1798	eri6f3utr	95.2346360750222	N2-like	AB1	N2-like
NIC1799	TIR1	86.5418747936413	N2-like	AB1	N2-like
NIC1799	TIR2	84.038558108396	N2-like	AB1	N2-like
NIC1799	sosi1	133.229054460984	N2-like	AB1	N2-like
NIC1799	eri6e	126.605309388174	N2-like	AB1	N2-like
NIC1799	eri6f	126.907261504786	N2-like	AB1	N2-like
NIC1799	eri6f3utr	116.345743463494	N2-like	AB1	N2-like
NIC1801	TIR1	88.0388187404843	N2-like	AB1	N2-like
NIC1801	TIR2	73.4275069636052	N2-like	AB1	N2-like
NIC1801	sosi1	127.58759773798	N2-like	AB1	N2-like
NIC1801	eri6e	120.480273590018	N2-like	AB1	N2-like
NIC1801	eri6f	127.024396042438	N2-like	AB1	N2-like
NIC1801	eri6f3utr	97.0745157911931	N2-like	AB1	N2-like
NIC1802	TIR1	87.4039260297635	N2-like	AB1	N2-like
NIC1802	TIR2	101.811131667288	N2-like	AB1	N2-like
NIC1802	sosi1	134.903651749168	N2-like	AB1	N2-like
NIC1802	eri6e	158.590167390625	N2-like	AB1	N2-like
